skill_id,skill_name,category,difficulty,frequency
service_innovation_culture,service innovation culture,extracted,intermediate,1
public_sector,public sector,extracted,intermediate,1
taxes,taxes,extracted,intermediate,1
obstacles,obstacles,extracted,intermediate,1
your_hidden_potential,your hidden potential,extracted,intermediate,1
openai_api,openai api,extracted,intermediate,1
ai_assistants,ai assistants,extracted,intermediate,1
leadership_&_organization_design,leadership & organization design,extracted,intermediate,1
supervised_learning_tip,supervised learning tip,extracted,intermediate,1
pt.3,pt.3,extracted,intermediate,1
youtube_design,youtube design,extracted,intermediate,1
banners,banners,extracted,intermediate,1
profile,profile,extracted,intermediate,1
pics,pics,extracted,intermediate,1
rest_api_automation,rest api automation,extracted,intermediate,1
mining_quality_prediction,mining quality prediction,extracted,intermediate,1
data-driven_decision_making,data-driven decision making,business_analysis,intermediate,1
investment_decision_rules,investment decision rules,extracted,intermediate,1
android_apps,android apps,extracted,intermediate,1
app_inventor,app inventor,extracted,intermediate,1
demand_planning,demand planning,extracted,intermediate,1
demand_forecast,demand forecast,extracted,intermediate,1
modular_monoliths,modular monoliths,extracted,intermediate,1
.net,.net,extracted,intermediate,1
a_service_-_master,a service - master,extracted,intermediate,2
data_collection,data collection,extracted,intermediate,1
privacy,privacy,extracted,intermediate,1
data_analyst_job_requirements,data analyst job requirements,extracted,intermediate,1
applied_math,applied math,extracted,intermediate,1
materials_science,materials science,extracted,intermediate,1
final_cut,final cut,extracted,intermediate,1
clinical_reporting,clinical reporting,extracted,intermediate,1
agentic_design_patterns,agentic design patterns,extracted,intermediate,1
autogen,autogen,extracted,intermediate,1
comparative_research_designs,comparative research designs,extracted,intermediate,1
methods,methods,extracted,intermediate,1
asp.net,asp.net,extracted,intermediate,2
bridging_data,bridging data,extracted,intermediate,1
personalized_nutrition,personalized nutrition,extracted,intermediate,1
a_choice_board,a choice board,extracted,intermediate,1
instagram_community,instagram community,extracted,intermediate,1
website_visitors,website visitors,extracted,intermediate,1
google_analytics_segments,google analytics segments,extracted,intermediate,1
virtual_machines,virtual machines,extracted,intermediate,1
secure_iot_applications,secure iot applications,extracted,intermediate,1
a_customer_service_survey,a customer service survey,extracted,intermediate,1
design_security_ops,design security ops,extracted,intermediate,1
identity,identity,extracted,intermediate,1
a_project,a project,extracted,intermediate,2
public_key_infrastructure,public key infrastructure,extracted,intermediate,1
software_design_threats,software design threats,extracted,intermediate,1
mitigations,mitigations,extracted,intermediate,1
color_grading,color grading,extracted,intermediate,1
a_cinematic_look,a cinematic look,extracted,intermediate,1
covid-19_testing_process,covid-19 testing process,extracted,intermediate,1
agile_dev_practices,agile dev practices,extracted,intermediate,1
sdlc,sdlc,extracted,intermediate,1
predictive_ml_models,predictive ml models,extracted,intermediate,1
master_unity_maze_games,master unity maze games,extracted,intermediate,1
h2o.ai_platforms,h2o.ai platforms,extracted,intermediate,1
practical_c++,practical c++,extracted,intermediate,1
step,step,extracted,intermediate,2
engineering_essentials,engineering essentials,extracted,intermediate,1
part_design,part design,extracted,intermediate,1
a_rag_application,a rag application,extracted,intermediate,1
employee_management_system,employee management system,extracted,intermediate,1
fpga_capstone,fpga capstone,extracted,intermediate,1
fpga_projects,fpga projects,extracted,intermediate,1
the_organization,the organization,extracted,intermediate,1
hidden_features,hidden features,extracted,intermediate,1
the_natural_language_api,the natural language api,extracted,intermediate,1
react_hooks,react hooks,extracted,intermediate,1
simple_project_plans,simple project plans,extracted,intermediate,1
nested_and_split-plot_designs,nested and split-plot designs,extracted,intermediate,1
study_designs,study designs,extracted,intermediate,1
epidemiology,epidemiology,extracted,intermediate,1
possibilities,possibilities,extracted,intermediate,1
spring_framework_master_class,spring framework master class,extracted,intermediate,1
java_spring,java spring,extracted,intermediate,1
a_healthy_plate,a healthy plate,extracted,intermediate,1
your_first_twitter,your first twitter,extracted,intermediate,1
pcb_design,pcb design,extracted,intermediate,1
eagle,eagle,extracted,intermediate,1
food_regulations,food regulations,extracted,intermediate,1
food,food,extracted,intermediate,1
labeling,labeling,extracted,intermediate,1
innovation_career_lessons,innovation career lessons,extracted,intermediate,1
a_master,a master,extracted,intermediate,1
network_principles,network principles,extracted,intermediate,1
geospatial_analysis,geospatial analysis,extracted,intermediate,1
qgis,qgis,extracted,intermediate,1
openai_assistant,openai assistant,extracted,intermediate,1
a_code,a code,extracted,intermediate,1
uml-diagram_generator,uml-diagram generator,extracted,intermediate,1
a_free_business_page,a free business page,extracted,intermediate,1
porter’s_five_forces_model,porter’s five forces model,extracted,intermediate,1
smart_business_assistants,smart business assistants,extracted,intermediate,1
ibm_watson,ibm watson,extracted,intermediate,1
a_nehéz_tantárgyakkal,a nehéz tantárgyakkal,extracted,intermediate,1
master_jmeter,master jmeter,extracted,intermediate,1
live_apps,live apps,extracted,intermediate,1
spanner,spanner,extracted,intermediate,1
your_productivity,your productivity,extracted,intermediate,1
climate_change_mitigation,climate change mitigation,extracted,intermediate,1
experiences,experiences,extracted,intermediate,1
public_policy,public policy,extracted,intermediate,1
social_change,social change,extracted,intermediate,1
hubs,hubs,extracted,intermediate,1
innovative_design,innovative design,extracted,intermediate,1
a_streaming_data_pipeline,a streaming data pipeline,extracted,intermediate,1
a_philosophical_guide,a philosophical guide,extracted,intermediate,1
regression_machine_learning_problems,regression machine learning problems,extracted,intermediate,1
spanner_-_defining_schemas,spanner - defining schemas,extracted,intermediate,1
understanding_query,understanding query,extracted,intermediate,1
animated_social_media_posts,animated social media posts,extracted,intermediate,1
the_core,the core,extracted,intermediate,1
realtime_pipelines,realtime pipelines,extracted,intermediate,1
cloud_data_fusion,cloud data fusion,extracted,intermediate,2
rcc_buildings,rcc buildings,extracted,intermediate,1
h2o_gpte_learning_path,h2o gpte learning path,extracted,intermediate,1
linux_command_line,linux command line,extracted,intermediate,1
air_conditioning_equipment_selection,air conditioning equipment selection,extracted,intermediate,1
math,math,extracted,intermediate,1
fear,fear,extracted,intermediate,1
professional_mockups,professional mockups,extracted,intermediate,1
moqups,moqups,extracted,intermediate,1
a_looker_modeled_query,a looker modeled query,extracted,intermediate,1
a_greener_future,a greener future,extracted,intermediate,1
master_black,master black,extracted,intermediate,1
white,white,extracted,intermediate,1
editing,editing,extracted,intermediate,1
roadmaps,roadmaps,extracted,intermediate,1
a_turret_shooter,a turret shooter,extracted,intermediate,1
your_first_meta_quest,your first meta quest,extracted,intermediate,1
vr_project,vr project,extracted,intermediate,1
master_java_web_services,master java web services,extracted,intermediate,1
rest_api,rest api,extracted,intermediate,1
google_cloud_services,google cloud services,extracted,intermediate,1
apigee,apigee,extracted,intermediate,1
distributed_tensorflow,distributed tensorflow,extracted,intermediate,1
platform,platform,extracted,intermediate,1
production_&_lifelong_practice,production & lifelong practice,extracted,intermediate,1
design_prompts,design prompts,extracted,intermediate,1
everyday_work_tasks,everyday work tasks,extracted,intermediate,1
new_product_development,new product development,extracted,intermediate,1
your_own_new_product,your own new product,extracted,intermediate,1
effective_presentations,effective presentations,extracted,intermediate,1
complex_problems,complex problems,extracted,intermediate,1
systems_-_português_brasileiro,systems - português brasileiro,extracted,intermediate,1
urban_landscapes,urban landscapes,extracted,intermediate,1
advanced_git,advanced git,extracted,intermediate,1
github_practices,github practices,extracted,intermediate,1
appsheet,appsheet,extracted,intermediate,1
google_chat,google chat,extracted,intermediate,1
webhooks,webhooks,extracted,intermediate,1
automation_bots,automation bots,extracted,intermediate,1
clinical_research,clinical research,extracted,intermediate,1
the_statistics,the statistics,extracted,intermediate,1
innovative_business_solutions,innovative business solutions,extracted,intermediate,1
chatgpt_4o,chatgpt 4o,extracted,intermediate,1
applied_plotting,applied plotting,extracted,intermediate,1
sanitation_systems,sanitation systems,extracted,intermediate,1
basic_elements,basic elements,extracted,intermediate,1
software_overview,software overview,extracted,intermediate,1
a_value_proposition_canvas,a value proposition canvas,extracted,intermediate,1
pdf_balance_report,pdf balance report,extracted,intermediate,1
power,power,extracted,intermediate,1
backend_development,backend development,extracted,intermediate,1
node-red,node-red,extracted,intermediate,1
your_first_android_app,your first android app,extracted,intermediate,1
chip_design,chip design,extracted,intermediate,1
open-source_eda_tools,open-source eda tools,extracted,intermediate,1
iso_security_standards,iso security standards,extracted,intermediate,1
additive_manufacturing,additive manufacturing,extracted,intermediate,1
cinematic_video_editing,cinematic video editing,extracted,intermediate,1
master_exciting_youtube_intro,master exciting youtube intro,extracted,intermediate,1
vídeos,vídeos,extracted,intermediate,1
sus_posts,sus posts,extracted,intermediate,1
maas,maas,extracted,intermediate,1
adoption,adoption,extracted,intermediate,1
a_book_store_application,a book store application,extracted,intermediate,1
solar_energy_system_design,solar energy system design,extracted,intermediate,1
data_interpretation,data interpretation,analytical,intermediate,1
engineering_genetic_circuits,engineering genetic circuits,extracted,intermediate,1
機器學習基石下,機器學習基石下,extracted,intermediate,1
foundations)---algorithmic_foundations,foundations)---algorithmic foundations,extracted,intermediate,1
the_circular_economy,the circular economy,extracted,intermediate,2
mindsets,mindsets,extracted,intermediate,1
mastery_toolbox,mastery toolbox,extracted,intermediate,1
goals,goals,extracted,intermediate,1
a_customer_chatbot,a customer chatbot,extracted,intermediate,1
the_public_health_approach,the public health approach,extracted,intermediate,1
an_hpc_environment,an hpc environment,extracted,intermediate,1
a_key,a key,extracted,intermediate,1
our_world,our world,extracted,intermediate,1
the_need,the need,extracted,intermediate,1
a_sustainable_business,a sustainable business,extracted,intermediate,1
coaching_practices,coaching practices,extracted,intermediate,1
a_bot,a bot,extracted,intermediate,1
(fetch,(fetch,extracted,intermediate,1
sustainable_supply_chains,sustainable supply chains,extracted,intermediate,1
your_first_website,your first website,extracted,intermediate,2
collaborative,collaborative,extracted,intermediate,1
a_project_dashboard,a project dashboard,extracted,intermediate,1
a_calculator,a calculator,extracted,intermediate,2
cloud_support_associates,cloud support associates,extracted,intermediate,1
a_business_mind_map,a business mind map,extracted,intermediate,1
corporate_communications,corporate communications,extracted,intermediate,1
a_complete_guide,a complete guide,extracted,intermediate,1
chatbots,chatbots,extracted,intermediate,1
generative_adversarial_networks,generative adversarial networks,extracted,intermediate,1
gans,gans,extracted,intermediate,1
healthcare_systems,healthcare systems,extracted,intermediate,1
your_first_react_website,your first react website,extracted,intermediate,2
master_apple_device_deployment,master apple device deployment,extracted,intermediate,1
microsoft_intune,microsoft intune,extracted,intermediate,1
building,building,extracted,intermediate,1
alliances,alliances,extracted,intermediate,1
global_health,global health,extracted,intermediate,1
successful_hackers,successful hackers,extracted,intermediate,1
community_code,community code,extracted,intermediate,1
description_design,description design,extracted,intermediate,1
interactive_learning_resources,interactive learning resources,extracted,intermediate,1
generative_ai_solutions,generative ai solutions,extracted,intermediate,1
tesla_stock_price_prediction,tesla stock price prediction,extracted,intermediate,1
facebook_prophet,facebook prophet,extracted,intermediate,1
wireshark,wireshark,extracted,intermediate,1
packet_capture,packet capture,extracted,intermediate,1
web_traffic,web traffic,extracted,intermediate,1
inclusive_innovation,inclusive innovation,extracted,intermediate,1
(sql,(sql,extracted,intermediate,1
algorithmic_bias,algorithmic bias,extracted,intermediate,1
a_policy_issue,a policy issue,extracted,intermediate,1
sales_data,sales data,extracted,intermediate,1
libreoffice_base_queries,libreoffice base queries,extracted,intermediate,1
problem,problem,extracted,intermediate,1
computational_thinking,computational thinking,extracted,intermediate,1
an_affinity_diagram,an affinity diagram,extracted,intermediate,1
angular_fundamentals,angular fundamentals,extracted,intermediate,1
pandemic_challenges,pandemic challenges,extracted,intermediate,1
corporate_presentations,corporate presentations,extracted,intermediate,1
sql_reports,sql reports,extracted,intermediate,1
gc_-_italiano,gc - italiano,extracted,intermediate,1
a_multi_page_app,a multi page app,extracted,intermediate,1
basic_sql_syntax,basic sql syntax,extracted,intermediate,1
the_greater_good,the greater good,extracted,intermediate,1
graphic_elements,graphic elements,extracted,intermediate,1
color_theory,color theory,extracted,intermediate,1
image_formats,image formats,extracted,intermediate,1
facebook_messenger,facebook messenger,extracted,intermediate,1
circular_product_design_frameworks,circular product design frameworks,extracted,intermediate,1
certifications,certifications,extracted,intermediate,1
google_ads,google ads,extracted,intermediate,1
master_essentials,master essentials,extracted,intermediate,1
big_data_workflows,big data workflows,extracted,intermediate,1
react_application,react application,extracted,intermediate,1
asp.net_mvc5,asp.net mvc5,extracted,intermediate,1
interactive_choice_boards,interactive choice boards,extracted,intermediate,1
seesaw,seesaw,extracted,intermediate,1
responsible_practices,responsible practices,extracted,intermediate,1
advanced_study,advanced study,extracted,intermediate,1
engineering_degree_preview,engineering degree preview,extracted,intermediate,1
obesity,obesity,extracted,intermediate,1
managing_deployments,managing deployments,extracted,intermediate,1
containers,containers,extracted,intermediate,1
azure_kubernetes_service,azure kubernetes service,extracted,intermediate,1
bfsi_interviews,bfsi interviews,extracted,intermediate,1
shortest_paths,shortest paths,extracted,intermediate,1
routers,routers,extracted,intermediate,1
master_langchain,master langchain,extracted,intermediate,1
no-code_tools,no-code tools,extracted,intermediate,1
blockchain_foundations,blockchain foundations,extracted,intermediate,1
design_infographics,design infographics,extracted,intermediate,1
agile_success,agile success,extracted,intermediate,1
2d_platformer,2d platformer,extracted,intermediate,1
telehealth_best_practices,telehealth best practices,extracted,intermediate,1
professionals,professionals,extracted,intermediate,2
diagrams,diagrams,extracted,intermediate,1
an_executive_presence,an executive presence,extracted,intermediate,1
successful_pinterest_pins,successful pinterest pins,extracted,intermediate,1
sql_select_statement,sql select statement,extracted,intermediate,1
rails,rails,extracted,intermediate,1
cloud_sql,cloud sql,extracted,intermediate,1
project,project,extracted,intermediate,1
pyqt,pyqt,extracted,intermediate,1
university_science_laboratories,university science laboratories,extracted,intermediate,1
a_pattern_collection,a pattern collection,extracted,intermediate,1
creative_struggles,creative struggles,extracted,intermediate,1
date-partitioned_tables,date-partitioned tables,extracted,intermediate,1
no-code_chat_apps,no-code chat apps,extracted,intermediate,1
access_web_data,access web data,extracted,intermediate,1
logs-based_metrics,logs-based metrics,extracted,intermediate,1
design_thinking_para_inovação,design thinking para inovação,extracted,intermediate,1
de&i_interventions,de&i interventions,extracted,intermediate,1
showbie,showbie,extracted,intermediate,1
a_full_website,a full website,extracted,intermediate,1
a_video_tweet,a video tweet,extracted,intermediate,1
computer_use,computer use,extracted,intermediate,1
anthropic,anthropic,extracted,intermediate,1
quality_improvement,quality improvement,extracted,intermediate,1
a_systems_view,a systems view,extracted,intermediate,1
patient_safety,patient safety,extracted,intermediate,1
a_movie_recommendation_app,a movie recommendation app,extracted,intermediate,1
capabilities,capabilities,extracted,intermediate,1
a_product-market_fit,a product-market fit,extracted,intermediate,1
learning_with_ai,learning with ai,extracted,intermediate,1
a_workspace,a workspace,extracted,intermediate,1
a_team_project,a team project,extracted,intermediate,1
design_restaurant_menu_website,design restaurant menu website,extracted,intermediate,1
vscode,vscode,extracted,intermediate,1
role-playing_games,role-playing games,extracted,intermediate,1
a_roadmap_timeline,a roadmap timeline,extracted,intermediate,1
understanding_user,understanding user,extracted,intermediate,1
a_stroke_prediction_model,a stroke prediction model,extracted,intermediate,1
poisson,poisson,extracted,intermediate,1
negative_binomial_models,negative binomial models,extracted,intermediate,1
networked_systems,networked systems,extracted,intermediate,1
identity_services,identity services,extracted,intermediate,1
ad_ds,ad ds,extracted,intermediate,1
microsoft_entra,microsoft entra,extracted,intermediate,1
youtube_shorts,youtube shorts,extracted,intermediate,1
winning_content,winning content,extracted,intermediate,1
pinterest_accounts,pinterest accounts,extracted,intermediate,1
a_computer_vision_app,a computer vision app,extracted,intermediate,1
master_version_control,master version control,extracted,intermediate,1
branching,branching,extracted,intermediate,1
3d_game_worlds,3d game worlds,extracted,intermediate,1
applied_information_extraction,applied information extraction,extracted,intermediate,1
lesson,lesson,extracted,intermediate,1
the_phone,the phone,extracted,intermediate,1
back-end_apps,back-end apps,extracted,intermediate,1
laravel_framework,laravel framework,extracted,intermediate,1
the_ice,the ice,extracted,intermediate,1
the_arctic,the arctic,extracted,intermediate,1
a_record,a record,extracted,intermediate,1
abstraction,abstraction,extracted,intermediate,1
smart_prompting_tips,smart prompting tips,extracted,intermediate,1
team_building,team building,extracted,intermediate,1
engaging_events,engaging events,extracted,intermediate,1
hybrid_teams,hybrid teams,extracted,intermediate,1
high-fidelity_designs,high-fidelity designs,extracted,intermediate,1
concepts,concepts,extracted,intermediate,1
case-based_frameworks,case-based frameworks,extracted,intermediate,1
management_consulting,management consulting,extracted,intermediate,1
supply_chain_analytics,supply chain analytics,extracted,intermediate,1
global_logistics,global logistics,extracted,intermediate,1
design_cinematic_sequences,design cinematic sequences,extracted,intermediate,1
sequencer,sequencer,extracted,intermediate,1
engaging_presentations,engaging presentations,extracted,intermediate,2
a_community,a community,extracted,intermediate,1
paralegals,paralegals,extracted,intermediate,1
geostatistical_geospatial_modeling,geostatistical geospatial modeling,extracted,intermediate,1
a_user_login_system,a user login system,extracted,intermediate,1
batch_pipelines,batch pipelines,extracted,intermediate,1
confluent,confluent,extracted,intermediate,1
a_workplace,a workplace,extracted,intermediate,1
people,people,extracted,intermediate,2
intro,intro,extracted,intermediate,2
an_internal_load_balancer,an internal load balancer,extracted,intermediate,1
redis_cluster,redis cluster,extracted,intermediate,1
elementor_mastery-,elementor mastery-,extracted,intermediate,1
amazing_websites,amazing websites,extracted,intermediate,1
elementor,elementor,extracted,intermediate,1
collaborative_robot_safety,collaborative robot safety,extracted,intermediate,1
social_awareness_content,social awareness content,extracted,intermediate,2
compute_engine_azure,compute engine azure,extracted,intermediate,1
cervical_cancer_risk_prediction,cervical cancer risk prediction,extracted,intermediate,1
digital_literacy,digital literacy,extracted,intermediate,1
computers,computers,extracted,intermediate,1
a_fast_typing_game,a fast typing game,extracted,intermediate,1
java_swing,java swing,extracted,intermediate,1
interactive_game_levels,interactive game levels,extracted,intermediate,1
container_builds,container builds,extracted,intermediate,1
unity_breakout_game,unity breakout game,extracted,intermediate,1
implement,implement,extracted,intermediate,1
an_apache_web_server,an apache web server,extracted,intermediate,1
ops_agent,ops agent,extracted,intermediate,1
a_gem_collector_game,a gem collector game,extracted,intermediate,1
synthetic_speech,synthetic speech,extracted,intermediate,1
speech,speech,extracted,intermediate,1
productive_diversity,productive diversity,extracted,intermediate,1
design_remote_meeting_boards,design remote meeting boards,extracted,intermediate,1
3d_design,3d design,extracted,intermediate,1
a_realistic_environment,a realistic environment,extracted,intermediate,1
data_manipulation,data manipulation,extracted,intermediate,1
machine_learning_foundations,machine learning foundations,extracted,intermediate,1
a_case_study_approach,a case study approach,extracted,intermediate,1
modern_software_development,modern software development,extracted,intermediate,1
immersive_games,immersive games,extracted,intermediate,1
design-led_strategy,design-led strategy,extracted,intermediate,1
服務模式的體驗、設計與創新：從痛點到賣點,服務模式的體驗、設計與創新：從痛點到賣點,extracted,intermediate,1
(experience,(experience,extracted,intermediate,1
service_models,service models,extracted,intermediate,1
wireframing,wireframing,design,intermediate,2
decision-making_systems,decision-making systems,extracted,intermediate,1
high-performance_optical_systems,high-performance optical systems,extracted,intermediate,1
b2b_&_b2c_sales,b2b & b2c sales,extracted,intermediate,1
ux_web_design,ux web design,extracted,intermediate,1
user-centric_websites,user-centric websites,extracted,intermediate,1
a_product_launch,a product launch,extracted,intermediate,1
js_apis,js apis,extracted,intermediate,1
15_projects,15 projects,extracted,intermediate,1
an_attractive_powerpoint_presentation,an attractive powerpoint presentation,extracted,intermediate,1
clustering_models,clustering models,extracted,intermediate,1
azure_ml_designer,azure ml designer,extracted,intermediate,1
a_box_sprint_game,a box sprint game,extracted,intermediate,1
visual_elements,visual elements,extracted,intermediate,1
image_quality_inspection,image quality inspection,extracted,intermediate,1
aws_lookout,aws lookout,extracted,intermediate,1
vision,vision,extracted,intermediate,1
an_account_strategy,an account strategy,extracted,intermediate,1
managing_adhd,managing adhd,extracted,intermediate,1
autism,autism,extracted,intermediate,1
disabilities,disabilities,extracted,intermediate,1
concussion,concussion,extracted,intermediate,1
engaging_video,engaging video,extracted,intermediate,1
google_vids,google vids,extracted,intermediate,1
a_customer_support_chatbot,a customer support chatbot,extracted,intermediate,1
flowise,flowise,extracted,intermediate,1
network_automation,network automation,extracted,intermediate,1
diplomatic_practice,diplomatic practice,extracted,intermediate,1
a_process_map,a process map,extracted,intermediate,1
a_canva_template,a canva template,extracted,intermediate,1
effective_code_review_practices,effective code review practices,extracted,intermediate,1
mentimeter,mentimeter,extracted,intermediate,1
marketing_insights,marketing insights,extracted,intermediate,1
the_gap,the gap,extracted,intermediate,1
strategy_design,strategy design,extracted,intermediate,1
delivery,delivery,extracted,intermediate,1
unsupervised_learning,unsupervised learning,extracted,intermediate,1
critical_path_analysis,critical path analysis,extracted,intermediate,1
front-ends,front-ends,extracted,intermediate,1
pmp_application_process,pmp application process,extracted,intermediate,1
plots_creation,plots creation,extracted,intermediate,1
matplotlib_python,matplotlib python,extracted,intermediate,1
financial_markets,financial markets,extracted,intermediate,1
the_machine,the machine,extracted,intermediate,1
workspace,workspace,extracted,intermediate,1
user_journeys,user journeys,extracted,intermediate,1
interactive_web_content,interactive web content,extracted,intermediate,1
ajax,ajax,extracted,intermediate,1
zoom,zoom,extracted,intermediate,1
autonomous_ai_agents,autonomous ai agents,extracted,intermediate,1
langgraph,langgraph,extracted,intermediate,1
digital_media,digital media,extracted,intermediate,1
bgp_policy_controls,bgp policy controls,extracted,intermediate,1
history,history,extracted,intermediate,1
online_courses,online courses,extracted,intermediate,1
product_managers,product managers,extracted,intermediate,1
luxury_hospitality,luxury hospitality,extracted,intermediate,1
blended_language_learning,blended language learning,extracted,intermediate,1
teachers,teachers,extracted,intermediate,1
test_case_design,test case design,extracted,intermediate,1
your_first_wordpress_plugin,your first wordpress plugin,extracted,intermediate,1
a_wordpress_site,a wordpress site,extracted,intermediate,1
genai_apps,genai apps,extracted,intermediate,1
gemini_and_google_maps,gemini and google maps,extracted,intermediate,1
transmission_line,transmission line,extracted,intermediate,1
modelling,modelling,extracted,intermediate,1
immediate_digital_employee_feedback,immediate digital employee feedback,extracted,intermediate,1
cloud_spanner,cloud spanner,extracted,intermediate,1
the_enterprise_systems_environment,the enterprise systems environment,extracted,intermediate,1
vs_code,vs code,extracted,intermediate,1
data_literacy,data literacy,extracted,intermediate,1
supervised_learning_regression_classification,supervised learning regression classification,extracted,intermediate,1
schedule_content,schedule content,extracted,intermediate,1
social_media,social media,extracted,intermediate,1
advanced_programme_delivery_framework,advanced programme delivery framework,extracted,intermediate,1
quantum_physics,quantum physics,extracted,intermediate,1
a_success_plan,a success plan,extracted,intermediate,1
credit_research,credit research,extracted,intermediate,1
ratings,ratings,extracted,intermediate,1
networks_-_español,networks - español,extracted,intermediate,1
experiments,experiments,extracted,intermediate,1
product_leaders,product leaders,extracted,intermediate,1
pitfalls,pitfalls,extracted,intermediate,1
retool,retool,extracted,intermediate,1
english_public,english public,extracted,intermediate,1
astrobiology,astrobiology,extracted,intermediate,1
other_worlds,other worlds,extracted,intermediate,1
interpersonal_skills,interpersonal skills,extracted,intermediate,1
bioclimatic_design,bioclimatic design,extracted,intermediate,1
software-defined_branch_infrastructures,software-defined branch infrastructures,extracted,intermediate,1
job-winning_ats,job-winning ats,extracted,intermediate,1
frame-mode_mpls,frame-mode mpls,extracted,intermediate,1
auditing_ii,auditing ii,extracted,intermediate,1
the_practice,the practice,extracted,intermediate,1
auditing,auditing,extracted,intermediate,1
variance,variance,extracted,intermediate,1
tailwind_css,tailwind css,extracted,intermediate,2
scratch_-_learn,scratch - learn,extracted,intermediate,1
github_actions,github actions,extracted,intermediate,1
devops_ci/cd,devops ci/cd,extracted,intermediate,1
the_user_experience,the user experience,extracted,intermediate,1
your_appsheet_app,your appsheet app,extracted,intermediate,1
multiple_approach,multiple approach,extracted,intermediate,1
a_user_experience,a user experience,extracted,intermediate,1
social_good,social good,extracted,intermediate,1
accessibility_and_inclusive_design,accessibility and inclusive design,extracted,intermediate,1
detailing,detailing,extracted,intermediate,1
rcc_elements,rcc elements,extracted,intermediate,1
taiga,taiga,extracted,intermediate,1
a_data,a data,extracted,intermediate,1
the_engineering_design_process,the engineering design process,extracted,intermediate,1
digital_manufacturing,digital manufacturing,extracted,intermediate,2
entrepreneurs,entrepreneurs,extracted,intermediate,1
emerging_markets,emerging markets,extracted,intermediate,1
the_blockchain_technology,the blockchain technology,extracted,intermediate,1
a_serverless_app,a serverless app,extracted,intermediate,1
cloud_run,cloud run,extracted,intermediate,1
pdf_files,pdf files,extracted,intermediate,1
an_interactive_syllabus,an interactive syllabus,extracted,intermediate,1
a_wordwand_app,a wordwand app,extracted,intermediate,1
.net_developers,.net developers,extracted,intermediate,1
the_master_guide,the master guide,extracted,intermediate,1
cost-optimization,cost-optimization,extracted,intermediate,1
gke_virtual_machines,gke virtual machines,extracted,intermediate,1
real-world_use,real-world use,extracted,intermediate,1
a_data_ninja,a data ninja,extracted,intermediate,1
dungeon_design_mastery,dungeon design mastery,extracted,intermediate,1
advanced_unreal_engine_techniques,advanced unreal engine techniques,extracted,intermediate,1
a_business_case_template,a business case template,extracted,intermediate,2
aromatherapy,aromatherapy,extracted,intermediate,1
clinical_use,clinical use,extracted,intermediate,1
essential_oils,essential oils,extracted,intermediate,1
sales_training,sales training,extracted,intermediate,1
your_sales_career,your sales career,extracted,intermediate,1
ar/vr/mr/xr_apps,ar/vr/mr/xr apps,extracted,intermediate,1
ux:_interaction_design,ux: interaction design,extracted,intermediate,1
global_warming_ii,global warming ii,extracted,intermediate,1
your_own_models,your own models,extracted,intermediate,1
master_svelte_framework,master svelte framework,extracted,intermediate,1
the_complete_course,the complete course,extracted,intermediate,1
3d_platformer,3d platformer,extracted,intermediate,1
a_high-throughput_vpn,a high-throughput vpn,extracted,intermediate,1
statistical_models,statistical models,extracted,intermediate,1
color_gradients,color gradients,extracted,intermediate,1
power_platform,power platform,extracted,intermediate,1
custom_&_automated_solutions,custom & automated solutions,extracted,intermediate,1
cinematic_storytelling,cinematic storytelling,extracted,intermediate,1
powerful_dashboards,powerful dashboards,extracted,intermediate,1
descriptive_statistics,descriptive statistics,extracted,intermediate,1
security_concepts,security concepts,extracted,intermediate,1
analytics,analytics,extracted,intermediate,1
powerful_mental_tools,powerful mental tools,extracted,intermediate,1
tough_subjects,tough subjects,extracted,intermediate,1
ios_applications,ios applications,extracted,intermediate,1
uikit,uikit,extracted,intermediate,1
the_u.s._healthcare_landscape,the u.s. healthcare landscape,extracted,intermediate,1
sap_data_foundation,sap data foundation,extracted,intermediate,1
looker_dashboards,looker dashboards,extracted,intermediate,1
advanced_rendering_effects,advanced rendering effects,extracted,intermediate,1
master_problem,master problem,extracted,intermediate,1
job_shop_scheduling,job shop scheduling,extracted,intermediate,1
milp_optimization,milp optimization,extracted,intermediate,1
