course_id,course_title,skill,skill_category,skill_difficulty,confidence,extraction_method,cluster
C0431,Data Visualization and Modeling in Python,python,programming,intermediate,0.9,taxonomy_match,0
C0433,Learning for a Sustainable Future,a sustainable future,extracted,intermediate,0.6,nlp_extraction,0
C0435,Power BI: Data Modeling and Data Analysis,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C0436,Google Cloud Fundamentals: Core Infrastructure - Polski,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C0438,Kubernetes Fundamentals,kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C0439,Storytelling avanzado: comunicación de alto impacto,storytelling,communication,intermediate,0.9,taxonomy_match,0
C0441,Building Web Applications in Django,django,programming,intermediate,0.9,taxonomy_match,0
C0442,Create a Dark Moody Atmospheric 2D Game with Unity and C#,c#,programming,intermediate,0.9,taxonomy_match,0
C0444,How to Plan a Content Calendar using Trello,a content calendar,extracted,intermediate,0.6,nlp_extraction,0
C0444,How to Plan a Content Calendar using Trello,trello,extracted,intermediate,0.6,nlp_extraction,0
C0449,Plant Design & Economics,plant design,extracted,intermediate,0.6,nlp_extraction,9
C0449,Plant Design & Economics,economics,extracted,intermediate,0.6,nlp_extraction,0
C0453,Create Facebook Graphics in Visme,facebook graphics,extracted,intermediate,0.6,nlp_extraction,0
C0453,Create Facebook Graphics in Visme,visme,extracted,intermediate,0.6,nlp_extraction,0
C0454,Generalized Linear Models and Nonparametric Regression,regression,data_science,intermediate,0.9,taxonomy_match,0
C0455,Incident Response and Risk Management,incident response,cybersecurity,intermediate,0.9,taxonomy_match,0
C0455,Incident Response and Risk Management,risk management,finance,intermediate,0.9,taxonomy_match,2
C0456,Programación en Python,python,programming,intermediate,0.9,taxonomy_match,0
C0457,Introduction to AWS Elemental MediaConnect - v.02.00.01,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C0458,SQL CASE Statements,sql,programming,intermediate,0.9,taxonomy_match,0
C0462,Software Development with ChatGPT: Generating Code with AI,software development,software_engineering,intermediate,0.9,taxonomy_match,0
C0467,Alternative Approaches to Valuation and Investment,valuation,finance,intermediate,0.9,taxonomy_match,0
C0469,Developing Data Models with LookML,data models,extracted,intermediate,0.6,nlp_extraction,0
C0469,Developing Data Models with LookML,lookml,extracted,intermediate,0.6,nlp_extraction,0
C0472,Process Map Data using C++ Adjacency List Shortest Path,c++,programming,intermediate,0.9,taxonomy_match,0
C0472,Process Map Data using C++ Adjacency List Shortest Path,process map data,extracted,intermediate,0.6,nlp_extraction,0
C0473,Análisis de datos con programación en R,r,programming,intermediate,0.9,taxonomy_match,0
C0475,Perform basic data analysis tasks using Java streams,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C0475,Perform basic data analysis tasks using Java streams,java,programming,intermediate,0.9,taxonomy_match,0
C0475,Perform basic data analysis tasks using Java streams,basic data analysis tasks,extracted,intermediate,0.6,nlp_extraction,0
C0475,Perform basic data analysis tasks using Java streams,java streams,extracted,intermediate,0.6,nlp_extraction,0
C0482,Web Application Security Testing with OWASP ZAP,testing,software_engineering,intermediate,0.9,taxonomy_match,0
C0484,YOLO-NAS + v8 Full-Stack Computer Vision Course,computer vision,data_science,intermediate,0.9,taxonomy_match,0
C0490,Understanding the Healthcare Ecosystem,the healthcare ecosystem,extracted,intermediate,0.6,nlp_extraction,0
C0492,Generative AI in Project Planning Training,project planning,project_management,intermediate,0.9,taxonomy_match,2
C0499,Certified Cloud Security Professional (CCSP): Unit 1,cloud security,cloud_computing,intermediate,0.9,taxonomy_match,0
C0500,Learning Experience Design: Theories and Frameworks,experience design,extracted,intermediate,0.6,nlp_extraction,9
C0500,Learning Experience Design: Theories and Frameworks,theories,extracted,intermediate,0.6,nlp_extraction,0
C0500,Learning Experience Design: Theories and Frameworks,frameworks,extracted,intermediate,0.6,nlp_extraction,0
C0501,How to Build a Diffusion Model - An Introduction,a diffusion model,extracted,intermediate,0.6,nlp_extraction,0
C0501,How to Build a Diffusion Model - An Introduction,an introduction,extracted,intermediate,0.6,nlp_extraction,3
C0502,Python for Serverless Applications and Automation on AWS,python,programming,intermediate,0.9,taxonomy_match,0
C0502,Python for Serverless Applications and Automation on AWS,serverless,cloud_computing,intermediate,0.9,taxonomy_match,0
C0502,Python for Serverless Applications and Automation on AWS,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C0509,Active Listening: Enhancing Communication Skills,active listening,communication,intermediate,0.9,taxonomy_match,0
C0509,Active Listening: Enhancing Communication Skills,communication,project_management,intermediate,0.9,taxonomy_match,0
C0511,AWS: Machine Learning & MLOps Foundations,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C0511,AWS: Machine Learning & MLOps Foundations,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C0512,Networking in Google Cloud: Network Architecture - 日本語版,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C0514,Microsoft PL-300 Exam Preparation and Practice,microsoft pl-300 exam preparation,extracted,intermediate,0.6,nlp_extraction,0
C0514,Microsoft PL-300 Exam Preparation and Practice,practice,extracted,intermediate,0.6,nlp_extraction,0
C0515,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),a modern computer,extracted,intermediate,0.6,nlp_extraction,0
C0515,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),first principles,extracted,intermediate,0.6,nlp_extraction,5
C0517,Understanding the Healthcare Innovation Process I,the healthcare innovation process,extracted,intermediate,0.6,nlp_extraction,0
C0519,Unreal Engine: Apply & Demonstrate Skeletal Animation,animation,multimedia,intermediate,0.9,taxonomy_match,0
C0519,Unreal Engine: Apply & Demonstrate Skeletal Animation,unreal engine,extracted,intermediate,0.6,nlp_extraction,0
C0519,Unreal Engine: Apply & Demonstrate Skeletal Animation,skeletal animation,extracted,intermediate,0.6,nlp_extraction,0
C0522,"Java Control Flow, IDE, and Object-Oriented Programming",java,programming,intermediate,0.9,taxonomy_match,0
C0522,"Java Control Flow, IDE, and Object-Oriented Programming",object-oriented programming,software_engineering,intermediate,0.9,taxonomy_match,0
C0526,Developing a Google SRE Culture en Français,a google sre culture,extracted,intermediate,0.6,nlp_extraction,1
C0536,Python Programming Essentials Training,python,programming,intermediate,0.9,taxonomy_match,0
C0540,Python Data Visualization,python,programming,intermediate,0.9,taxonomy_match,0
C0540,Python Data Visualization,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C0542,Functional Programming Principles in Scala,functional programming,software_engineering,intermediate,0.9,taxonomy_match,0
C0542,Functional Programming Principles in Scala,scala,programming,intermediate,0.9,taxonomy_match,0
C0546,Internet of Things: Communication Technologies,communication,project_management,intermediate,0.9,taxonomy_match,0
C0548,Python Data Structures,python,programming,intermediate,0.9,taxonomy_match,0
C0552,Create IoT Solutions in Microsoft Azure,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C0552,Create IoT Solutions in Microsoft Azure,iot solutions,extracted,intermediate,0.6,nlp_extraction,0
C0552,Create IoT Solutions in Microsoft Azure,microsoft azure,extracted,intermediate,0.6,nlp_extraction,0
C0553,User Experience: Research & Prototyping,research,analytical,intermediate,0.9,taxonomy_match,0
C0553,User Experience: Research & Prototyping,prototyping,design,intermediate,0.9,taxonomy_match,0
C0558,Microsoft Azure Machine Learning for Data Scientists,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C0558,Microsoft Azure Machine Learning for Data Scientists,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C0560,Create a Storyboard in Canva,a storyboard,extracted,intermediate,0.6,nlp_extraction,0
C0560,Create a Storyboard in Canva,canva,extracted,intermediate,0.6,nlp_extraction,0
C0561,How to Create Realistic Reflections with Adobe Photoshop,realistic reflections,extracted,intermediate,0.6,nlp_extraction,0
C0561,How to Create Realistic Reflections with Adobe Photoshop,adobe photoshop,extracted,intermediate,0.6,nlp_extraction,0
C0563,Getting Started with Azure DevOps Boards,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C0563,Getting Started with Azure DevOps Boards,devops,software_engineering,intermediate,0.9,taxonomy_match,0
C0568,Creating Engaging Content for TikTok,engaging content,extracted,intermediate,0.6,nlp_extraction,0
C0568,Creating Engaging Content for TikTok,tiktok,extracted,intermediate,0.6,nlp_extraction,0
C0570,"Storing, Retrieving, and Processing JSON data with Python",python,programming,intermediate,0.9,taxonomy_match,0
C0572,Build a Webpage with HTML and CSS,html,programming,intermediate,0.9,taxonomy_match,0
C0572,Build a Webpage with HTML and CSS,css,programming,intermediate,0.9,taxonomy_match,0
C0572,Build a Webpage with HTML and CSS,a webpage,extracted,intermediate,0.6,nlp_extraction,0
C0573,Computer Vision in Microsoft Azure,computer vision,data_science,intermediate,0.9,taxonomy_match,0
C0573,Computer Vision in Microsoft Azure,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C0576,Data Visualization and Transformation with R,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C0576,Data Visualization and Transformation with R,r,programming,intermediate,0.9,taxonomy_match,0
C0580,Git and GitHub for DevOps Engineers,git,software_engineering,intermediate,0.9,taxonomy_match,0
C0580,Git and GitHub for DevOps Engineers,devops,software_engineering,intermediate,0.9,taxonomy_match,0
C0582,Calculus for Engineers,calculus,mathematics,intermediate,0.9,taxonomy_match,0
C0591,Creating a Healthy Culture: Addressing Workplace Bullying,a healthy culture,extracted,intermediate,0.6,nlp_extraction,0
C0592,Azure Networking Fundamentals,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C0595,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",machine learning,data_science,intermediate,0.9,taxonomy_match,4
C0595,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",deep learning,data_science,advanced,0.9,taxonomy_match,4
C0600,Learning Technologies Foundations and Applications,technologies foundations,extracted,intermediate,0.6,nlp_extraction,0
C0600,Learning Technologies Foundations and Applications,applications,extracted,intermediate,0.6,nlp_extraction,0
C0608,CISSP Domain 8: Software development security,software development,software_engineering,intermediate,0.9,taxonomy_match,0
C0609,Statistics and Data Analysis with Excel: Intermediate,statistics,data_science,intermediate,0.9,taxonomy_match,0
C0609,Statistics and Data Analysis with Excel: Intermediate,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C0612,Beyond basics: Advanced Data Analysis with Python,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C0612,Beyond basics: Advanced Data Analysis with Python,python,programming,intermediate,0.9,taxonomy_match,0
C0613,Deep Learning,deep learning,data_science,advanced,0.9,taxonomy_match,4
C0625,Instagram Visuals: Enhance Photography & Design,photography,multimedia,intermediate,0.9,taxonomy_match,0
C0625,Instagram Visuals: Enhance Photography & Design,design,extracted,intermediate,0.6,nlp_extraction,9
C0632,Business Intelligence & Analytics,business intelligence,business_analysis,intermediate,0.9,taxonomy_match,14
C0633,Fundamentals of Digital Design for VLSI Chip Design,fundamentals,extracted,intermediate,0.6,nlp_extraction,0
C0633,Fundamentals of Digital Design for VLSI Chip Design,digital design,extracted,intermediate,0.6,nlp_extraction,0
C0633,Fundamentals of Digital Design for VLSI Chip Design,vlsi chip design,extracted,intermediate,0.6,nlp_extraction,9
C0636,Developing and Deploying Web Applications with Python,python,programming,intermediate,0.9,taxonomy_match,0
C0636,Developing and Deploying Web Applications with Python,web applications,extracted,intermediate,0.6,nlp_extraction,0
C0638,Multimodal Retrieval Augmented Generation (RAG) using the Vertex AI Gemini API,the vertex,extracted,intermediate,0.6,nlp_extraction,7
C0638,Multimodal Retrieval Augmented Generation (RAG) using the Vertex AI Gemini API,gemini api,extracted,intermediate,0.6,nlp_extraction,0
C0641,Sentiment Analysis with Deep Learning using BERT,deep learning,data_science,advanced,0.9,taxonomy_match,4
C0641,Sentiment Analysis with Deep Learning using BERT,analysis,extracted,intermediate,0.6,nlp_extraction,0
C0641,Sentiment Analysis with Deep Learning using BERT,bert,extracted,intermediate,0.6,nlp_extraction,0
C0642,Building Interactive User Interfaces Using React Library,react,programming,intermediate,0.9,taxonomy_match,0
C0642,Building Interactive User Interfaces Using React Library,interactive user interfaces,extracted,intermediate,0.6,nlp_extraction,0
C0642,Building Interactive User Interfaces Using React Library,react library,extracted,intermediate,0.6,nlp_extraction,0
C0644,Project Management: Control using the Earned Value and Risk,project management,extracted,intermediate,0.6,nlp_extraction,2
C0644,Project Management: Control using the Earned Value and Risk,control,extracted,intermediate,0.6,nlp_extraction,0
C0644,Project Management: Control using the Earned Value and Risk,the earned value,extracted,intermediate,0.6,nlp_extraction,7
C0644,Project Management: Control using the Earned Value and Risk,risk,extracted,intermediate,0.6,nlp_extraction,0
